"gameid","url","league","split","date","week","game","patchno","playerid","side","position","player","team","champion","ban1","ban2","ban3","ban4","ban5","gamelength","result","k","d","a","teamkills","teamdeaths","doubles","triples","quadras","pentas","fb","fbassist","fbvictim","fbtime","kpm","okpm","ckpm","fd","fdtime","teamdragkills","oppdragkills","elementals","oppelementals","firedrakes","waterdrakes","earthdrakes","airdrakes","elders","oppelders","herald","heraldtime","ft","fttime","firstmidouter","firsttothreetowers","teamtowerkills","opptowerkills","fbaron","fbarontime","teambaronkills","oppbaronkills","dmgtochamps","dmgtochampsperminute","dmgshare","earnedgoldshare","wards","wpm","wardshare","wardkills","wcpm","visionwards","visionwardbuys","visiblewardclearrate","invisiblewardclearrate","totalgold","earnedgpm","goldspent","gspd","minionkills","monsterkills","monsterkillsownjungle","monsterkillsenemyjungle","cspm","goldat10","oppgoldat10","gdat10","goldat15","oppgoldat15","gdat15","xpat10","oppxpat10","xpdat10"
"1002360296","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360296?gameHash=2dc399e8995e57c4&tab=overview","WC","2017-W","43002.032997685","1.2","2","7.18","200","Red","Team","Team","Team WE"," ","Kalista","Alistar","Jarvan IV","Camille","Rek'Sai","40.066666666667","1","14","4","38","14","4"," "," "," "," ","0","0","1","2.4103333333333","0.34941763727121","0.099833610648918","0.44925124792013","1","17.263383333333","2","2","2","1","1","0","1","0","0","1","0","17.6062","1","17.4124","0","0","9","4","1","20.264283333333","3","0","68639","1713.1198003328"," "," ","133","3.3194675540765","1","56","1.3976705490849","35","38","0.66666666666667","0.29787234042553","77069","1279.6722129784","69848","0.09599543879128","987","194","110","25","29.475873544093","14547","15562","-1015","22693","23174","-481","17663","18772","-1109"
"1002360302","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360302?gameHash=81d67c03928aec13&tab=overview","WC","2017-W","43002.076539352","1.2","3","7.18","1","Blue","Top","Impact","Cloud9","Cho'gath","Tristana","Jayce","Jax","Braum","Morgana","25.85","1","3","3","8","22","13","0","0","0","0","0","0","0","3.15735","0.11605415860735","0.15473887814313","1.3539651837524","0","13.399166666667","2","0","1","0","0","1","0","0","0","0","0","","0","11.484333333333","1","0","8","3","1","23.355383333333","1","0","11023","426.42166344294","0.16605655232672","0.17701602933363","16","0.61895551257253","0.18390804597701","6","0.2321083172147","6","8"," "," ","10149","260.33887814313","10075","0.075180226570546","176","3","1","0","6.9245647969052","3400","3515","-115","5399","5968","-569","4152","4271","-119"
"1002360302","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360302?gameHash=81d67c03928aec13&tab=overview","WC","2017-W","43002.076539352","1.2","3","7.18","2","Blue","Jungle","Contractz","Cloud9","Ezreal","Tristana","Jayce","Jax","Braum","Morgana","25.85","1","5","1","13","22","13","0","0","0","0","0","0","0","3.15735","0.19342359767892","0.077369439071567","1.3539651837524","0","13.399166666667","2","0","0","0","0","0","0","0","0","0","0","","0","11.484333333333","1","0","8","3","1","23.355383333333","1","0","19060","737.33075435203","0.28713035356503","0.20034720578255","10","0.38684719535783","0.11494252873563","5","0.19342359767892","6","7"," "," ","11036","294.65222437137","9033","0.099721059972106","26","80","55","15","4.100580270793","3005","3269","-264","5047","5256","-209","3057","3412","-355"
"1002360302","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360302?gameHash=81d67c03928aec13&tab=overview","WC","2017-W","43002.076539352","1.2","3","7.18","3","Blue","Middle","Jensen","Cloud9","Syndra","Tristana","Jayce","Jax","Braum","Morgana","25.85","1","7","3","8","22","13","2","1","0","0","0","0","0","3.15735","0.27079303675048","0.077369439071567","1.3539651837524","0","13.399166666667","2","0","0","0","0","0","0","0","0","0","0","","0","11.484333333333","1","0","8","3","1","23.355383333333","1","0","13158","509.01353965184","0.19821937000045","0.23509408750638","12","0.4642166344294","0.13793103448276","3","0.11605415860735","2","2"," "," ","12357","345.75473887814","9385","0.055859802847755","223","8","2","6","8.936170212766","3604","3238","366","5629","5330","299","5036","4682","354"
"1002360302","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360302?gameHash=81d67c03928aec13&tab=overview","WC","2017-W","43002.076539352","1.2","3","7.18","4","Blue","ADC","Sneaky","Cloud9","Kalista","Tristana","Jayce","Jax","Braum","Morgana","25.85","1","5","4","12","22","13","1","0","0","0","0","0","1","3.15735","0.19342359767892","0.038684719535783","1.3539651837524","1","13.399166666667","2","0","1","0","0","1","0","0","0","0","0","","0","11.484333333333","1","0","8","3","1","23.355383333333","1","0","17160","663.82978723404","0.25850770551815","0.23601470889952","12","0.4642166344294","0.13793103448276","7","0.27079303675048","2","2"," "," ","12392","347.1087040619","9200","-0.045152722443559","227","3","0","0","8.8974854932302","3346","3340","6","5846","5816","30","2892","3063","-171"
"1002360302","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360302?gameHash=81d67c03928aec13&tab=overview","WC","2017-W","43002.076539352","1.2","3","7.18","5","Blue","Support","Smoothie","Cloud9","Rakan","Tristana","Jayce","Jax","Braum","Morgana","25.85","1","2","2","19","22","13","0","0","0","0","0","0","0","3.15735","0.077369439071567","0.15473887814313","1.3539651837524","0","13.399166666667","2","0","0","0","0","0","0","0","0","0","0","","0","11.484333333333","1","0","8","3","1","23.355383333333","1","0","5980","231.33462282398","0.090086018589657","0.15152796847792","37","1.431334622824","0.42528735632184","5","0.19342359767892","10","10"," "," ","9180","222.85338491296","7250","-0.020477815699659","7","0","0","0","0.27079303675048","2713","3452","-739","4210","5179","-969","2599","2362","237"
"1002360302","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360302?gameHash=81d67c03928aec13&tab=overview","WC","2017-W","43002.076539352","1.2","3","7.18","6","Red","Top","Chippys","Dire Wolves","Jarvan IV","Galio","Xayah","Maokai","LeBlanc","Orianna","25.85","0","4","5","4","13","22","0","0","0","0","0","0","0","3.15735","0.15473887814313","0.11605415860735","1.3539651837524","0","13.399166666667","0","2","0","1","0","0","0","0","0","0","1","","1","11.484333333333","0","1","3","8","0","23.355383333333","0","1","10108","391.0251450677","0.22308541160892","0.23001046706534","12","0.4642166344294","0.14285714285714","1","0.038684719535783","3","3"," "," ","9704","243.12417794971","9345","-0.075180226570546","193","12","1","3","7.9303675048356","3515","3400","115","5968","5399","569","4271","4152","119"
"1002360302","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360302?gameHash=81d67c03928aec13&tab=overview","WC","2017-W","43002.076539352","1.2","3","7.18","7","Red","Jungle","shernfire","Dire Wolves","Sejuani","Galio","Xayah","Maokai","LeBlanc","Orianna","25.85","0","2","3","9","13","22","0","0","0","0","0","1","0","3.15735","0.077369439071567","0.19342359767892","1.3539651837524","0","13.399166666667","0","2","0","0","0","0","0","0","0","0","1","","1","11.484333333333","0","1","3","8","0","23.355383333333","0","1","8416","325.57059961315","0.18574266166409","0.18360403750576","20","0.77369439071567","0.23809523809524","7","0.27079303675048","6","7"," "," ","8436","194.07195357834","8175","-0.099721059972106","31","79","42","12","4.2553191489362","3269","3005","264","5256","5047","209","3412","3057","355"
"1002360302","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360302?gameHash=81d67c03928aec13&tab=overview","WC","2017-W","43002.076539352","1.2","3","7.18","8","Red","Middle","Phantiks","Dire Wolves","Vladimir","Galio","Xayah","Maokai","LeBlanc","Orianna","25.85","0","2","5","0","13","22","0","0","0","0","0","0","0","3.15735","0.077369439071567","0.27079303675048","1.3539651837524","0","13.399166666667","0","2","0","0","0","0","0","0","0","0","1","","1","11.484333333333","0","1","3","8","0","23.355383333333","0","1","11143","431.06382978723","0.24592805120282","0.20958871020868","11","0.42553191489362","0.13095238095238","2","0.077369439071567","3","3"," "," ","9146","221.53810444874","8875","-0.055859802847755","222","0","0","0","8.5880077369439","3238","3604","-366","5330","5629","-299","4682","5036","-354"
"1002360302","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360302?gameHash=81d67c03928aec13&tab=overview","WC","2017-W","43002.076539352","1.2","3","7.18","9","Red","ADC","k1ng","Dire Wolves","Ashe","Galio","Xayah","Maokai","LeBlanc","Orianna","25.85","0","1","5","9","13","22","0","0","0","0","0","1","0","3.15735","0.038684719535783","0.19342359767892","1.3539651837524","0","13.399166666667","0","2","0","1","0","0","0","0","0","0","1","","1","11.484333333333","0","1","3","8","0","23.355383333333","0","1","10550","408.12379110251","0.23284043257559","0.22580168205008","9","0.34816247582205","0.10714285714286","5","0.19342359767892","4","5"," "," ","9589","238.67543520309","9625","0.045152722443559","208","3","3","0","8.1624758220503","3340","3346","-6","5816","5846","-30","3063","2892","171"
"1002360302","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360302?gameHash=81d67c03928aec13&tab=overview","WC","2017-W","43002.076539352","1.2","3","7.18","10","Red","Support","Destiny","Dire Wolves","Alistar","Galio","Xayah","Maokai","LeBlanc","Orianna","25.85","0","4","4","8","13","22","1","0","0","0","1","0","0","3.15735","0.15473887814313","0.077369439071567","1.3539651837524","0","13.399166666667","0","2","0","0","0","0","0","0","0","0","1","","1","11.484333333333","0","1","3","8","0","23.355383333333","0","1","5093","197.02127659574","0.11240344294858","0.15099510317013","32","1.2379110251451","0.38095238095238","5","0.19342359767892","8","10"," "," ","7545","159.60386847195","7400","0.020477815699659","30","0","0","0","1.1605415860735","3452","2713","739","5179","4210","969","2362","2599","-237"
"1002360302","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360302?gameHash=81d67c03928aec13&tab=overview","WC","2017-W","43002.076539352","1.2","3","7.18","100","Blue","Team","Team","Cloud9"," ","Tristana","Jayce","Jax","Braum","Morgana","25.85","1","22","13","60","22","13"," "," "," "," ","0","0","1","3.15735","0.85106382978723","0.50290135396518","1.3539651837524","1","13.399166666667","2","0","2","0","0","2","0","0","0","0","0","13.255666666667","0","11.484333333333","1","0","8","3","1","23.355383333333","1","0","66381","2567.9303675048"," "," ","87","3.3655705996132","1","26","1.0058027079304","26","29","0.70833333333333","0.14754098360656","55114","1470.7079303675","44943","0.034471441666761","659","94","58","21","29.129593810445","16068","16814","-746","26131","27549","-1418","17736","17790","-54"
"1002360302","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360302?gameHash=81d67c03928aec13&tab=overview","WC","2017-W","43002.076539352","1.2","3","7.18","200","Red","Team","Team","Dire Wolves"," ","Galio","Xayah","Maokai","LeBlanc","Orianna","25.85","0","13","22","30","13","22"," "," "," "," ","1","1","0","3.15735","0.50290135396518","0.85106382978723","1.3539651837524","0","13.399166666667","0","2","0","2","0","0","0","0","0","0","1","13.255666666667","1","11.484333333333","0","1","3","8","0","23.355383333333","0","1","45310","1752.8046421663"," "," ","84","3.2495164410058","1","20","0.77369439071567","24","28","0.32142857142857","0.1864406779661","44420","1057.0135396518","43420","-0.034471441666761","684","94","46","15","30.096711798839","16814","16068","746","27549","26131","1418","17790","17736","54"
"1002360310","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360310?gameHash=03d76a24601f6821&tab=overview","WC","2017-W","43002.110115741","1.2","4","7.18","1","Blue","Top","Jirall","Lyon Gaming","Camille","Kayn","Anivia","Varus","Tristana","Shen","35.316666666667","1","5","2","8","18","3","1","0","0","0","0","0","0","6.0475166666667","0.14157621519585","0.028315243039169","0.59462010382256","0","12.80945","3","1","1","0","1","0","0","0","0","0","0","","1","16.716816666667","1","1","9","2","1","27.665316666667","1","0","22833","646.52194431336","0.32199971795233","0.22788239121812","16","0.45304388862671","0.12403100775194","3","0.084945729117508","3","4"," "," ","14804","289.55280792827","13508","0.15817223198594","241","24","4","3","7.5035394053799","2970","2975","-5","4181","4988","-807","4299","3916","383"
"1002360310","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360310?gameHash=03d76a24601f6821&tab=overview","WC","2017-W","43002.110115741","1.2","4","7.18","2","Blue","Jungle","Oddie","Lyon Gaming","Jarvan IV","Kayn","Anivia","Varus","Tristana","Shen","35.316666666667","1","0","1","15","18","3","0","0","0","0","0","0","1","6.0475166666667","0","0.056630486078339","0.59462010382256","0","12.80945","3","1","0","0","0","0","0","0","0","0","0","","1","16.716816666667","1","1","9","2","1","27.665316666667","1","0","8561","242.40679565833","0.12073050345508","0.1617419363465","23","0.6512505899009","0.17829457364341","16","0.45304388862671","4","5"," "," ","11836","205.51316658801","10645","0.14292903875189","30","130","85","9","4.5304388862671","2672","2824","-152","4233","4399","-166","2489","2698","-209"
"1002360310","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360310?gameHash=03d76a24601f6821&tab=overview","WC","2017-W","43002.110115741","1.2","4","7.18","3","Blue","Middle","Seiya","Lyon Gaming","Galio","Kayn","Anivia","Varus","Tristana","Shen","35.316666666667","1","3","0","13","18","3","1","0","0","0","0","0","0","6.0475166666667","0.084945729117508","0","0.59462010382256","0","12.80945","3","1","1","1","0","1","0","0","0","0","0","","1","16.716816666667","1","1","9","2","1","27.665316666667","1","0","14638","414.47852760736","0.20643068678607","0.20626640697773","21","0.59462010382256","0.16279069767442","0","0","5","5"," "," ","13834","262.08702218027","13425","0.32467532467532","279","7","1","5","8.0981595092025","2972","3203","-231","4863","5019","-156","4513","4633","-120"
"1002360310","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360310?gameHash=03d76a24601f6821&tab=overview","WC","2017-W","43002.110115741","1.2","4","7.18","4","Blue","ADC","WhiteLotus","Lyon Gaming","Kalista","Kayn","Anivia","Varus","Tristana","Shen","35.316666666667","1","10","0","2","18","3","2","2","1","1","0","0","0","6.0475166666667","0.28315243039169","0","0.59462010382256","1","12.80945","3","1","1","0","1","0","0","0","0","0","0","","1","16.716816666667","1","1","9","2","1","27.665316666667","1","0","19144","542.06701274186","0.26997602594839","0.28642382482585","17","0.48135913166588","0.13178294573643","15","0.42472864558754","4","4"," "," ","17431","363.93695139217","14700","0.22516556291391","357","11","5","2","10.420009438414","3343","3257","86","5215","4813","402","3056","3040","16"
"1002360310","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360310?gameHash=03d76a24601f6821&tab=overview","WC","2017-W","43002.110115741","1.2","4","7.18","5","Blue","Support","Genthix","Lyon Gaming","Braum","Kayn","Anivia","Varus","Tristana","Shen","35.316666666667","1","0","0","12","18","3","0","0","0","0","0","0","0","6.0475166666667","0","0","0.59462010382256","0","12.80945","3","1","0","0","0","0","0","0","0","0","0","","1","16.716816666667","1","1","9","2","1","27.665316666667","1","0","5734","162.3596035866","0.08086306585813","0.11768544063181","52","1.4723926380368","0.4031007751938","16","0.45304388862671","15","15"," "," ","9859","149.53393109958","8925","0.069565217391304","61","0","0","0","1.7272298253893","2028","2006","22","3104","2992","112","2821","2889","-68"
"1002360310","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360310?gameHash=03d76a24601f6821&tab=overview","WC","2017-W","43002.110115741","1.2","4","7.18","6","Red","Top","PvPStejos","Gambit Esports","Jax","Maokai","Jayce","Sejuani","Orianna","Syndra","35.316666666667","0","1","6","2","3","18","0","0","0","0","0","1","0","6.0475166666667","0.028315243039169","0.14157621519585","0.59462010382256","0","12.80945","1","3","0","1","0","0","0","0","0","0","1","","0","16.716816666667","0","0","2","9","0","27.665316666667","0","1","12845","363.70929683813","0.28551423681344","0.25208346742531","15","0.42472864558754","0.11904761904762","4","0.11326097215668","1","1"," "," ","12411","221.79443133554","11528","-0.15817223198594","303","9","8","0","8.8343558282209","2975","2970","5","4988","4181","807","3916","4299","-383"
"1002360310","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360310?gameHash=03d76a24601f6821&tab=overview","WC","2017-W","43002.110115741","1.2","4","7.18","7","Red","Jungle","Diamondprox","Gambit Esports","Gragas","Maokai","Jayce","Sejuani","Orianna","Syndra","35.316666666667","0","2","4","1","3","18","0","0","0","0","1","0","0","6.0475166666667","0.056630486078339","0","0.59462010382256","0","12.80945","1","3","0","0","0","0","0","0","0","0","1","","0","16.716816666667","0","0","2","9","0","27.665316666667","0","1","5070","143.55828220859","0.11269421414123","0.16509532330111","38","1.0759792354884","0.3015873015873","11","0.31146767343086","12","14"," "," ","9708","145.25832940066","9225","-0.14292903875189","33","90","67","1","3.4827748938178","2824","2672","152","4399","4233","166","2698","2489","209"
"1002360310","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360310?gameHash=03d76a24601f6821&tab=overview","WC","2017-W","43002.110115741","1.2","4","7.18","8","Red","Middle","Kira","Gambit Esports","Cassiopeia","Maokai","Jayce","Sejuani","Orianna","Syndra","35.316666666667","0","0","4","1","3","18","0","0","0","0","0","0","0","6.0475166666667","0","0.084945729117508","0.59462010382256","0","12.80945","1","3","1","1","0","1","0","0","0","0","1","","0","16.716816666667","0","0","2","9","0","27.665316666667","0","1","11836","335.13921661161","0.26308653226344","0.21574990667199","14","0.39641340254837","0.11111111111111","9","0.25483718735252","7","8"," "," ","11282","189.82652194431","9675","-0.32467532467532","275","9","5","3","8.0415290231241","3203","2972","231","5019","4863","156","4633","4513","120"
"1002360310","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360310?gameHash=03d76a24601f6821&tab=overview","WC","2017-W","43002.110115741","1.2","4","7.18","9","Red","ADC","Blasting","Gambit Esports","Jhin","Maokai","Jayce","Sejuani","Orianna","Syndra","35.316666666667","0","0","2","0","3","18","0","0","0","0","0","0","0","6.0475166666667","0","0.28315243039169","0.59462010382256","0","12.80945","1","3","0","1","0","0","0","0","0","0","1","","0","16.716816666667","0","0","2","9","0","27.665316666667","0","1","12152","344.08683341199","0.27011047144858","0.23856699664019","12","0.33978291647003","0.095238095238095","8","0.22652194431336","3","3"," "," ","11991","209.90202925908","11725","-0.22516556291391","301","20","12","0","9.0891930155734","3257","3343","-86","4813","5215","-402","3040","3056","-16"
"1002360310","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360310?gameHash=03d76a24601f6821&tab=overview","WC","2017-W","43002.110115741","1.2","4","7.18","10","Red","Support","EDward","Gambit Esports","Alistar","Maokai","Jayce","Sejuani","Orianna","Syndra","35.316666666667","0","0","2","0","3","18","0","0","0","0","0","0","0","6.0475166666667","0","0","0.59462010382256","0","12.80945","1","3","0","0","0","0","0","0","0","0","1","","0","16.716816666667","0","0","2","9","0","27.665316666667","0","1","3086","87.380840018877","0.068594545333304","0.12850430596141","47","1.330816422841","0.37301587301587","19","0.53798961774422","11","13"," "," ","8571","113.06389806513","8325","-0.069565217391304","75","1","0","0","2.1519584709769","2006","2028","-22","2992","3104","-112","2889","2821","68"
"1002360310","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360310?gameHash=03d76a24601f6821&tab=overview","WC","2017-W","43002.110115741","1.2","4","7.18","100","Blue","Team","Team","Lyon Gaming"," ","Kayn","Anivia","Varus","Tristana","Shen","35.316666666667","1","18","3","50","18","3"," "," "," "," ","0","0","1","6.0475166666667","0.50967437470505","0.084945729117508","0.59462010382256","1","12.80945","3","1","3","1","2","1","0","0","0","0","0","15.876066666667","1","16.716816666667","1","1","9","2","1","27.665316666667","1","0","70910","2007.8338839075"," "," ","129","3.6526663520529","1","50","1.4157621519585","31","33","0.64102564102564","0.28735632183908","67764","1270.6238791883","61203","0.19206489913235","968","172","95","19","32.279377064653","13985","14265","-280","21596","22211","-615","17178","17176","2"
"1002360310","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360310?gameHash=03d76a24601f6821&tab=overview","WC","2017-W","43002.110115741","1.2","4","7.18","200","Red","Team","Team","Gambit Esports"," ","Maokai","Jayce","Sejuani","Orianna","Syndra","35.316666666667","0","3","18","4","3","18"," "," "," "," ","1","1","0","6.0475166666667","0.084945729117508","0.50967437470505","0.59462010382256","0","12.80945","1","3","1","3","0","1","0","0","0","0","1","15.876066666667","0","16.716816666667","0","0","2","9","0","27.665316666667","0","1","44989","1273.8744690892"," "," ","126","3.5677206229353","1","51","1.4440773949976","34","39","0.52631578947368","0.34065934065934","53963","879.84521000472","50478","-0.19206489913235","987","129","92","4","31.599811231713","14265","13985","280","22211","21596","615","17176","17178","-2"
"1002360317","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360317?gameHash=71217682c092d8fe&tab=overview","WC","2017-W","43002.152673611","1.2","5","7.18","1","Blue","Top","VVvert","Team oNe Esports","Galio","Syndra","Jayce","Jax","Gnar","Orianna","37.55","1","3","3","8","21","11","0","0","0","0","0","0","1","1.0464666666667","0.079893475366178","0.10652463382157","0.85219707057257","0","10.008383333333","2","2","0","0","0","0","0","0","0","0","0","","0","14.606133333333","0","0","10","4","1","26.639533333333","2","0","11794","314.0878828229","0.14285368217054","0.18993312539094","20","0.53262316910786","0.14598540145985","3","0.079893475366178","2","2"," "," ","13900","240.97683089214","13150","-0.16404886561955","275","10","2","0","7.589880159787","3644","3302","342","5609","5709","-100","4608","4548","60"
"1002360317","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360317?gameHash=71217682c092d8fe&tab=overview","WC","2017-W","43002.152673611","1.2","5","7.18","2","Blue","Jungle","4LaN","Team oNe Esports","Sejuani","Syndra","Jayce","Jax","Gnar","Orianna","37.55","1","2","2","12","21","11","0","0","0","0","0","0","0","1.0464666666667","0.053262316910786","0.10652463382157","0.85219707057257","0","10.008383333333","2","2","1","2","1","0","0","0","0","0","0","","0","14.606133333333","0","0","10","4","1","26.639533333333","2","0","11344","302.10386151798","0.13740310077519","0.17139882539136","36","0.95872170439414","0.26277372262774","8","0.21304926764314","14","15"," "," ","13017","217.46151797603","10275","0.0073260073260073","25","111","68","11","3.6218375499334","2557","3588","-1031","4167","5067","-900","2887","3286","-399"
"1002360317","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360317?gameHash=71217682c092d8fe&tab=overview","WC","2017-W","43002.152673611","1.2","5","7.18","3","Blue","Middle","Marf","Team oNe Esports","Cassiopeia","Syndra","Jayce","Jax","Gnar","Orianna","37.55","1","5","2","8","21","11","1","0","0","0","0","0","0","1.0464666666667","0.13315579227696","0","0.85219707057257","1","10.008383333333","2","2","1","0","1","0","0","0","0","0","0","","0","14.606133333333","0","0","10","4","1","26.639533333333","2","0","19895","529.82689747004","0.24097625968992","0.20773277023765","14","0.3728362183755","0.1021897810219","7","0.18641810918775","9","11"," "," ","14748","263.56005326232","13110","-0.068010168367535","245","21","11","4","7.0838881491345","3250","3473","-223","5183","5390","-207","4830","5005","-175"
"1002360317","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360317?gameHash=71217682c092d8fe&tab=overview","WC","2017-W","43002.152673611","1.2","5","7.18","4","Blue","ADC","Absolut","Team oNe Esports","Tristana","Syndra","Jayce","Jax","Gnar","Orianna","37.55","1","10","2","5","21","11","3","1","0","0","0","0","0","1.0464666666667","0.26631158455393","0.079893475366178","0.85219707057257","0","10.008383333333","2","2","0","0","0","0","0","0","0","0","0","","0","14.606133333333","0","0","10","4","1","26.639533333333","2","0","31428","836.96404793609","0.38066860465116","0.28663473365602","17","0.45272969374168","0.12408759124088","14","0.3728362183755","6","6"," "," ","18507","363.66657789614","16520","0.12339331619537","339","9","7","0","9.2676431424767","3138","3437","-299","4680","6181","-1501","3154","3324","-170"
"1002360317","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360317?gameHash=71217682c092d8fe&tab=overview","WC","2017-W","43002.152673611","1.2","5","7.18","5","Blue","Support","RedBert","Team oNe Esports","Braum","Syndra","Jayce","Jax","Gnar","Orianna","37.55","1","1","2","14","21","11","0","0","0","0","0","0","0","1.0464666666667","0.026631158455393","0","0.85219707057257","0","10.008383333333","2","2","0","0","0","0","0","0","0","0","0","","0","14.606133333333","0","0","10","4","1","26.639533333333","2","0","8099","215.68575233023","0.098098352713178","0.14430054532402","50","1.3315579227696","0.36496350364964","10","0.26631158455393","15","15"," "," ","11726","183.08069241012","10225","-0.014563106796117","66","0","0","0","1.7576564580559","1982","2334","-352","3059","4095","-1036","2445","2790","-345"
"1002360317","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360317?gameHash=71217682c092d8fe&tab=overview","WC","2017-W","43002.152673611","1.2","5","7.18","6","Red","Top","Chippys","Dire Wolves","Fiora","Xayah","Kalista","Olaf","Shen","Maokai","37.55","0","4","4","4","11","21","0","0","0","0","0","1","0","1.0464666666667","0.10652463382157","0.079893475366178","0.85219707057257","0","10.008383333333","2","2","0","0","0","0","0","0","0","0","1","","1","14.606133333333","1","1","4","10","0","26.639533333333","0","2","16501","439.44074567244","0.21118306542439","0.2353786257671","16","0.42609853528628","0.12403100775194","8","0.21304926764314","2","2"," "," ","14839","265.98348868176","15500","0.16404886561955","324","21","6","3","9.1877496671105","3302","3644","-342","5709","5609","100","4548","4608","-60"
"1002360317","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360317?gameHash=71217682c092d8fe&tab=overview","WC","2017-W","43002.152673611","1.2","5","7.18","7","Red","Jungle","shernfire","Dire Wolves","Jarvan IV","Xayah","Kalista","Olaf","Shen","Maokai","37.55","0","4","5","4","11","21","0","0","0","0","1","0","0","1.0464666666667","0.10652463382157","0.053262316910786","0.85219707057257","0","10.008383333333","2","2","2","1","1","0","0","1","0","0","1","","1","14.606133333333","1","1","4","10","0","26.639533333333","0","2","5408","144.02130492676","0.069212654858196","0.15322442284669","39","1.0386151797603","0.30232558139535","16","0.42609853528628","10","10"," "," ","11353","173.14727030626","10200","-0.0073260073260073","25","95","63","3","3.1957390146471","3588","2557","1031","5067","4167","900","3286","2887","399"
"1002360317","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360317?gameHash=71217682c092d8fe&tab=overview","WC","2017-W","43002.152673611","1.2","5","7.18","8","Red","Middle","Phantiks","Dire Wolves","Corki","Xayah","Kalista","Olaf","Shen","Maokai","37.55","0","0","4","4","11","21","0","0","0","0","0","0","0","1.0464666666667","0","0.13315579227696","0.85219707057257","0","10.008383333333","2","2","0","1","0","0","0","0","0","0","1","","1","14.606133333333","1","1","4","10","0","26.639533333333","0","2","32683","870.3861517976","0.4182835056824","0.23549646025207","12","0.31957390146471","0.093023255813953","15","0.39946737683089","2","2"," "," ","14844","266.11664447403","14033","0.068010168367535","378","12","11","0","10.386151797603","3473","3250","223","5390","5183","207","5005","4830","175"
"1002360317","http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002360317?gameHash=71217682c092d8fe&tab=overview","WC","2017-W","43002.152673611","1.2","5","7.18","9","Red","ADC","k1ng","Dire Wolves","Varus","Xayah","Kalista","Olaf","Shen","Maokai","37.55","0","3","6","7","11","21","1","0","0","0","0","1","0","1.0464666666667","0.079893475366178","0.26631158455393","0.85219707057257","0","10.008383333333","2","2","0","0","0","0","0","0","0","0","1","","1","14.606133333333","1","1","4","10","0","26.639533333333","0","2","18045","480.55925432756","0.23094348315757","0.23283340089177","15","0.39946737683089","0.11627906976744","12","0.31957390146471","5","6"," "," ","14731","263.10732356858","14600","-0.12339331619537","321","27","19","0","9.2676431424767","3437","3138","299","6181","4680","1501","3324","3154","170"
